id,album,artist,title,rating,rating_percentile
21478,"7th Dragon Super Arrange Version","Norihiko Hibino","Battlefield - Swords Bursting ~ Battlefield - Howl, Veteran Soldiers!",4.0648646,68.5209051401169
21485,"Re:Birth II / Romancing SaGa Battle Arrange -Sen-","Kenji Ito","Battle with Kzinssie from Romancing SaGa 2",4.0594597,68.51790798741196
21481,"Re:Birth II / Romancing SaGa Battle Arrange -Sen-","Kenji Ito","Battle #5 from SaGa Frontier",4.042105,68.51491083470704
2147,"Gran Turismo","Masahiro Andoh, Ted Namba","Get Closer",4.03913,68.5119136820021
21473,"7th Dragon Super Arrange Version","Norihiko Hibino","Battlefield - Seven Threats",4.035294,68.50891652929717
21365,"BadAss: Boss Themes","Juan Medrano","The Shredder",4.035165,68.50591937659225
215,"Warriors Orochi 3","Masato Koike","The First End",4.023256,68.50292222388731
21358,"Artura","Makke","Dublin Delight",3.992126,68.49992507118237
2134,"Intelligent Qube","Takayuki Hattori","The 2nd Tide",3.9469388,68.49692791847744
21366,"BadAss: Boss Themes","Rozovian","Dragonfood",3.938983,68.49393076577252
21474,"7th Dragon Super Arrange Version","Norihiko Hibino","Peaceful Inn ~ Choice",3.9142857,68.49093361306758
21477,"7th Dragon Super Arrange Version","Norihiko Hibino","Journey - Land of Departure ~ Journey - Land of Dragons and Flowers",3.9034483,68.48793646036265
21472,"7th Dragon Super Arrange Version","Norihiko Hibino","Journey - Soaring the Heavens, Travelling the Oceans ~ Journey - Land of Conflict",3.883871,68.48493930765773
21347,"Doom II: Delta-Q-Delta","Evil Horde","Running from Evil Horde",3.872,68.48194215495279
21491,"Chill SQ","Q;indivi","FINAL FANTASY VI ~Aria",3.8506668,68.47894500224785
21467,"7th Dragon Super Arrange Version","Norihiko Hibino","Songstress of the South Seas / Marlleaire Islands",3.8133333,68.47594784954293
21360,"Ultima Online: Renaissance","Argitoth","History of the Bell City",3.8033898,68.47295069683801
21490,"Chill SQ","okadada","Front Mission ~Within Living Memory...",3.7947369,68.46995354413308
21357,"Ultima VI: The False Prophet","Potshot","Gates of Creation",3.7846153,68.46695639142814
21488,"Re:Birth II / Romancing SaGa Battle Arrange -Sen-","Kenji Ito","Memories Stirred from Romancing SaGa -Minstrel Song-",3.7793102,68.46395923872322
21355,"Raiden Trad","Beatdrop","Thunderous Dawn",3.762963,68.46096208601828
21356,"Raiden Trad","Rayza","Gallantry (Nobility of Spirit Mix)",3.7492063,68.45796493331335
21171,"Street Fighter II: The World Warrior","Malcos","Ryu Interpretation",3.722449,68.45496778060843
21475,"7th Dragon Super Arrange Version","Norihiko Hibino","Castle of the Hero King / Kazan Republic",3.6903226,68.45197062790349
21342,"Doom II: Delta-Q-Delta","djpretzel","Red Waltz",3.6692307,68.44897347519856
2135,"Intelligent Qube","Takayuki Hattori","Crisis Visit",3.6454546,68.44597632249364
21487,"Re:Birth II / Romancing SaGa Battle Arrange -Sen-","Kenji Ito","Battle #1 from SaGa Frontier",3.6444445,68.4429791697887
21349,"Doom II: Delta-Q-Delta","Jovette Rivera","The Countdown",3.6384616,68.43998201708376
21471,"7th Dragon Super Arrange Version","Norihiko Hibino","The Lion's Resting Place / Aizen Empire ~ Isolated War Association / Nebanplace Empire",3.6285715,68.43698486437884
21336,"Super Mario 64","aluminum","Spinlock",3.6133332,68.43398771167391
21340,"Doom II: Delta-Q-Delta","John Revoredo","31 Seconds",3.6103897,68.43099055896899
21482,"Re:Birth II / Romancing SaGa Battle Arrange -Sen-","Kenji Ito","Hidden Shadow from Romancing SaGa",3.6,68.42799340626405
21343,"Doom II: Delta-Q-Delta","analoq","Adrian's Sleep",3.5918367,68.42499625355913
21172,"Street Fighter II: The World Warrior","Main Finger","Punched by a Rose",3.59,68.4219991008542
21470,"7th Dragon Super Arrange Version","Norihiko Hibino","Labyrinth - Domain of the Bewitching Flowers ~ Battlefield - Enraged Ones",3.56,68.41900194814926
21469,"7th Dragon Super Arrange Version","Norihiko Hibino","Beautiful Garden / Miross Federation",3.5533333,68.41600479544432
21359,"SD Snatcher","Commandcom","Difficult Move Indeed",3.545,68.4130076427394
2122,"Hyper Duel","Hyakutaro Tsukumo","Bloody Government (Stage 8)",3.515,68.41001049003447
21495,"Chill SQ","Mitsuto Suzuki","Makaitoushi SaGa ~Main Theme",3.5142858,68.40701333732953
20919,"Wild Arms: ARMed and DANGerous","Artem Bank","Harmonious Apparitions",3.5117648,68.40401618462461
21195,"Audio Engineering: A Tribute to Cid","therex","Skyhigh OR How the Sun Set on an Engineering Age",3.5023255,68.40101903191967
21178,"Street Fighter II: The World Warrior","jdproject","The Ken Song",3.4630136,68.39802187921474
21215,"Dragon Quest","Nominuke","Timeless",3.4583333,68.39502472650982
20928,"Wild Arms: ARMed and DANGerous","Rozovian","Civilization",3.427907,68.39202757380488
21206,"Audio Engineering: A Tribute to Cid","therex, Tuberz McGee","Progus Bunansa",3.4,68.38903042109995
20914,"Wild Arms: ARMed and DANGerous","bLiNd","Black Skies",3.395652,68.38603326839502
21494,"Chill SQ","RE:NDZ","Live A Live ~WARM A LIVE~LIVE OVER AGAIN",3.3789473,68.3830361156901
21361,"X-Out","Binster","LiquidX",3.3714285,68.38003896298517
21346,"Doom II: Delta-Q-Delta","Evil Horde","The Duel",3.37,68.37704181028023
21179,"Street Fighter II: The World Warrior","MkVaff","Retro Russian",3.3581395,68.37404465757531
21209,"Paperboy","The Dead Guys","Peaperboayh",3.313253,68.37104750487038
21207,"Audio Engineering: A Tribute to Cid","Tuberz McGee","Heart of the Machine",3.2844443,68.36805035216544
21168,"Street Fighter II: The World Warrior","Mazedude","Sagat's Moonbike",3.2380953,68.36505319946052
20925,"Wild Arms: ARMed and DANGerous","Mazedude","Termination",3.2064517,68.36205604675558
21344,"Doom II: Delta-Q-Delta","phoenixdk","Ablaze",3.1965518,68.35905889405065
21498,"Cafe SQ","millstones","Dewprism \"Last Dungeon ~ Theme of Dewprism\"",,68.35606174134571
2150,"Kingdom Hearts II","Yoko Shimomura","Fate of the Unknown",,68.35306458864079
2153,"Kingdom Hearts II","Yoko Shimomura","A Fight to the Death",4.415625,68.35006743593586
21513,"Yoshi Touch & Go","Chimpazilla, timaeus222","Cloudhopping",4.302703,68.34707028323092
21504,"Cafe SQ","Schroeder-Headz","FINAL FANTASY IV \"Troian Beauty\"",4.292683,68.344073130526
21530,"Teenage Mutant Ninja Turtles: Shell Shocked","Omigadrive, Jordan Clark","Shellocalypse",4.288372,68.34107597782108
21511,"Mega Man X6","Theory of N","Stealth Chameleon",4.1873016,68.33807882511614
21521,"Street Fighter II: The World Warrior","pu_freak","Showdown Around the World",4.156757,68.3350816724112
21532,"Teenage Mutant Ninja Turtles: Shell Shocked","Washudoll","Duh, Who Put the Lights Out?!",4.133333,68.33208451970629
21506,"Cafe SQ","Duke of Pianeet","Xenogears \"Suite Xenogears\"",4.1245904,68.32908736700135
2159,"Kingdom Hearts II","Yoko Shimomura","Floating in Bliss",4.0615387,68.32609021429641
21515,"Final Fantasy V","norg","Boss Key",4.0571427,68.32309306159149
21509,"Cafe SQ","The Reign Of Kindo","FINAL FANTASY VII \"F.F.VII Main Theme\"",4.0311112,68.32009590888656
21600,"Bleed","Ian Campbell","The Hall of Heroes",4.0266666,68.31709875618162
21534,"Teenage Mutant Ninja Turtles: Shell Shocked","Magellanic","Turtle in the Shredder's Shadow",3.9906976,68.3141016034767
2160,"Kingdom Hearts II","Yoko Shimomura","Shipmeisters' Shanty",3.976,68.31110445077177
21577,"Mario's Tennis","Hitoshi Fukushima, Morihito Iwamoto","Tournament Doubles 1",3.9729729,68.30810729806683
21523,"Sonic 3D Blast (GEN)","Bentley Jones / Lee Brotherton / LeeBro","Blissful Eruption",3.9411764,68.30511014536191
21514,"Chrono Trigger","bryface","Crow Note Rigger",3.9351351,68.30211299265697
216,"Warriors Orochi 3","Masato Koike","The Crest of Thirst",3.9318182,68.29911583995204
21525,"The Legend of Zelda: Ocarina of Time","DrumUltimA, Jillian Aversa, XPRTNovice, zircon","Generations",3.928,68.29611868724712
2151,"Kingdom Hearts II","Yoko Shimomura","Fields of Honor",3.92,68.2931215345422
21597,"Bleed","Ian Campbell","Center of the Earth",3.8909092,68.29012438183726
21598,"Bleed","Ian Campbell","Tension",3.8727272,68.28712722913232
21603,"Famicom Wars","Hirokazu Tanaka","Mission BGM Type A",3.864516,68.2841300764274
21571,"Mario's Tennis","Hitoshi Fukushima, Morihito Iwamoto","Singles 1",3.8380952,68.28113292372247
21500,"Cafe SQ","SmileR, Miina, Sayonara Ponytail","FINAL FANTASY X \"Suteki da ne\"",3.835,68.27813577101753
21502,"Cafe SQ","Manami Morita","Chrono Cross \"The Dream That Time Dreams\"",3.8125,68.27513861831261
21576,"Mario's Tennis","Hitoshi Fukushima, Morihito Iwamoto","Tournament Singles 1",3.8,68.27214146560767
21573,"Mario's Tennis","Hitoshi Fukushima, Morihito Iwamoto","Doubles 1",3.7863636,68.26914431290274
21602,"Famicom Wars","Hirokazu Tanaka","Map Select",3.7826087,68.2661471601978
21599,"Bleed","Ian Campbell","Top-Secret Lab",3.775,68.26315000749288
21518,"Super Spike V'Ball","Leandro Abreu","Copacabana Beach",3.7708333,68.26015285478795
21516,"Top Gear 2","Sir_NutS","Velocity Shift",3.768,68.25715570208301
2152,"Kingdom Hearts II","Yoko Shimomura","Asteroids Attack!",3.7567568,68.25415854937809
21522,"Obligatory Ice Level Day 2009","Select Start","Route 216",3.717647,68.25116139667317
21510,"Cafe SQ","Serph","FINAL FANTASY IX \"Rose of May\"",3.7151515,68.24816424396823
21587,"Tails Adventure","Kojiro Mikusa","Ending 2",3.7030303,68.2451670912633
21605,"Famicom Wars","Hirokazu Tanaka","Enemy Turn Type B",3.61,68.24216993855838
21604,"Famicom Wars","Hirokazu Tanaka","Enemy Turn Type A",3.5657144,68.23917278585344
21607,"Famicom Wars","Hirokazu Tanaka","Unknown Theme D",3.55625,68.2361756331485
21588,"Tails' Skypatrol","Chikayo Fukuda","Rail Canyon",3.5428572,68.23317848044358
21596,"Bleed","Ian Campbell","Wryn's Theme",3.5272727,68.23018132773865
21575,"Mario's Tennis","Hitoshi Fukushima, Morihito Iwamoto","Tournament Bracket",3.5243244,68.22718417503371
21582,"Tails Adventure","Kojiro Mikusa","Polly Mountain",3.4705882,68.22418702232879
21528,"Teenage Mutant Ninja Turtles: Shell Shocked","Monobrow","Fresh from the Sewers",3.4142857,68.22118986962386
21578,"Mario's Tennis","Hitoshi Fukushima, Morihito Iwamoto","Tournament Doubles 2",3.4088888,68.21819271691892
21581,"Tails Adventure","Kojiro Mikusa","Poloy Forest",3.4,68.215195564214
21531,"Teenage Mutant Ninja Turtles: Shell Shocked","Turtle Soup Injection","It's Pizza Time!",3.3945947,68.21219841150906
21572,"Mario's Tennis","Hitoshi Fukushima, Morihito Iwamoto","Singles 2",3.372973,68.20920125880413
21527,"Teenage Mutant Ninja Turtles: Shell Shocked","Eino Keskitalo, Tuberz McGee","Aim High",3.348387,68.20620410609921
21505,"Cafe SQ","RÄFVEN","FINAL FANTASY III \"Fat Chocobo Appears ~ Chocobo's Theme\"",3.1090908,68.20320695339429
21507,"Cafe SQ","sasakure.UK","Romancing SaGa 2 \"Last Battle\"",,68.20020980068935
21520,"Army Men: Air Attack","CJthemusicdude","Electro Termites",3.6222222,68.19721264798441
21519,"Shadow Warrior","rebrained","Wang. You Want?",3.4,68.19421549527948
21524,"Kirby's Dream Land","YamaYama","Cabbage Salad",3.2368422,68.19121834257456
21512,"Bubble Bobble","7bit Hero","Bubble Dragon",2.6944,68.18822118986962
"21535","Invalid song","Invalid song","Invalid song",,68.18522403716469
2154,"Kingdom Hearts II","Yoko Shimomura","Darkness of the Unknown",4.3358974,68.18222688445977
21545,"Teenage Mutant Ninja Turtles: Shell Shocked","WillRock, Juan Medrano","Cowabunga!",4.266667,68.17922973175483
21551,"The Legend of Zelda: A Link to the Past","T1lTED","A Link to Zelda",4.1846156,68.1762325790499
21563,"Life Force","Miki Higashino","Power of Anger",4.142857,68.17323542634497
21555,"Masdar City","Boqeh","The Adventures Of Noah & Dot",4.12,68.17023827364004
21549,"Teenage Mutant Ninja Turtles: Shell Shocked","Juan Medrano","Hot for April!",4.102857,68.1672411209351
21562,"Final Fantasy VI","The Runaway Five","The Decisive Battle",4.1,68.16424396823018
21546,"Teenage Mutant Ninja Turtles: Shell Shocked","Viking Guitar","Trail Dust and Turtle Wax",4.0793104,68.16124681552526
21567,"Life Force","Miki Higashino","Thunderbolt",4.0761905,68.15824966282032
21544,"Teenage Mutant Ninja Turtles: Shell Shocked","Stemage, Viking Guitar","Rock the Plank",4.0701756,68.15525251011539
21547,"Teenage Mutant Ninja Turtles: Shell Shocked","Tony Dickinson (Prince uf Darkness)","Casiopizza vs. TMNT-Square",4.0488887,68.15225535741047
21538,"Teenage Mutant Ninja Turtles: Shell Shocked","The SnuggleMen","Star Turtles II: The Wrath of Mann",3.9921567,68.14925820470553
21561,"EarthBound","The Runaway Five","Threed",3.9615386,68.1462610520006
2156,"Kingdom Hearts II","Yoko Shimomura","Savannah Pride",3.942857,68.14326389929568
21556,"Super Mario Kart","The Runaway Five","Battle Mode",3.935,68.14026674659074
21565,"Life Force","Miki Higashino","Planet Ratis",3.903226,68.1372695938858
2157,"Kingdom Hearts II","Yoko Shimomura","Arabian Dream",3.8311112,68.13427244118088
21536,"Teenage Mutant Ninja Turtles: Shell Shocked","Mega Beardo","Oroku Like a TurtleCane",3.8,68.13127528847595
21537,"Teenage Mutant Ninja Turtles: Shell Shocked","Tuberz McGee","For Whom the Shell Tolls",3.7804878,68.12827813577101
21543,"Teenage Mutant Ninja Turtles: Shell Shocked","Ergosonic","Runnin' with the Shredder",3.737931,68.12528098306608
21540,"Teenage Mutant Ninja Turtles: Shell Shocked","Do a Barrel Roll!","Super Shredder Shelldown",3.6387098,68.12228383036116
2155,"Kingdom Hearts II","Yoko Shimomura","Isn't It Lovely?",,68.11928667765622
21552,"Mega Man 3","Game Over","Cataclysmic Clash",,68.1162895249513
21564,"Life Force","Miki Higashino","Starfield",3.7631578,68.11329237224638
21568,"Life Force","Miki Higashino","Destroy Them All",3.7631578,68.11029521954144
21566,"Life Force","Miki Higashino","Burn the Wind",3.7333333,68.1072980668365
21570,"Mario's Tennis","Hitoshi Fukushima, Morihito Iwamoto","Character Select",3.6114285,68.10430091413157
21553,"Inordinate Desire","shanebro","Inordinate Desire",3.6,68.10130376142665
21558,"Final Fantasy VI","The Runaway Five","Figaro Castle",3.5846155,68.09830660872171
21557,"Sonic the Hedgehog 2","The Runaway Five","Casino Night",3.5666666,68.09530945601678
21559,"Final Fantasy VIII","The Runaway Five","Fisherman's Horizon",3.4186046,68.09231230331186
21560,"The Legend of Zelda: Ocarina of Time","The Runaway Five","Song of Storms",,68.08931515060692
21569,"Life Force","Miki Higashino","Peace Again",3.1703703,68.08631799790199
21579,"Mario's Tennis","Hitoshi Fukushima, Morihito Iwamoto","Tie Breaker",,68.08332084519706
21606,"Famicom Wars","Hirokazu Tanaka","Battle Results",3.504762,68.08032369249213
21601,"Famicom Wars","Hirokazu Tanaka","Title",3.4,68.0773265397872
21592,"Tails' Skypatrol","Chikayo Fukuda","Credits",3.36,68.07432938708227
21589,"Tails' Skypatrol","Chikayo Fukuda","Ruin Wood (First Half)",3.3333333,68.07133223437735
21590,"Tails' Skypatrol","Chikayo Fukuda","Metal Island",3.3,68.06833508167242
21583,"Tails Adventure","Kojiro Mikusa","Caron Forest",3.2294118,68.06533792896748
21586,"Tails Adventure","Kojiro Mikusa","Final Boss",3.2,68.06234077626256
21595,"Black Lamp","Tim Follin","Title",,68.05934362355762
21712,"Mega Beardo: A Mega Man 2 Guitar Tribute","Mega Beardo","Crash Man",4.5466666,68.05634647085269
2170,"Kingdom Hearts","Yoko Shimomura","Destiny Islands",4.4666667,68.05334931814777
21673,"Extreme Road Trip 2","Big Giant Circles","In the Zone",4.457143,68.05035216544283
2168,"Kingdom Hearts II","Tokyo Philharmonic Orchestra","Passion (Orchestral)",4.451613,68.0473550127379
21670,"Extreme Road Trip 2","Big Giant Circles","Power Trip",4.3255816,68.04435786003296
21672,"Extreme Road Trip 2","Big Giant Circles","In the Zone (alternate unused version)",4.314815,68.04136070732804
2166,"Kingdom Hearts II","Yoko Shimomura","The Encounter",4.3135133,68.0383635546231
21711,"Mega Beardo: A Mega Man 2 Guitar Tribute","Mega Beardo","Closing Credits",4.2352943,68.03536640191817
21699,"VGM Acapella: Volume 4","Smooth McGroove","Donkey Kong Country 2 - Stickerbush Symphony",4.2067795,68.03236924921325
21671,"Extreme Road Trip 2","Big Giant Circles","Title",4.2055554,68.02937209650833
21669,"Ace Combat: Assault Horizon","Rio Hamamoto","White Devil",4.18,68.02637494380339
2173,"Kingdom Hearts","Yoko Shimomura","Bustin' Up on the Beach",4.161194,68.02337779109845
21717,"Mega Beardo: A Mega Man 2 Guitar Tribute","Mega Beardo","Air Man",4.1405406,68.02038063839353
21663,"Ace Combat: Assault Horizon","Keiki Kobayashi, Rio Hamamoto, Hiroshi Okubo","Fighter",4.1,68.0173834856886
21659,"Bionic Commando Rearmed 2","Simon Viklund","Heat Wave (BCR2 Remix)",4.093617,68.01438633298366
21694,"VGM Acapella: Volume 4","Smooth McGroove","Mega Man X - Storm Eagle",4.092958,68.01138918027874
21719,"Mega Beardo: A Mega Man 2 Guitar Tribute","Mega Beardo","Mecha Dragon",4.092,68.0083920275738
21688,"VGM Acapella: Volume 4","Smooth McGroove","Final Fantasy VIII - The Man With the Machine Gun",4.044,68.00539487486887
21654,"Bionic Commando Rearmed 2","Simon Viklund","Prologue",4.020513,68.00239772216395
21704,"The Official Duck Hunt HD Remix Soundtrack","TH3HT","My Very First Laser Gun",4.014634,67.99940056945901
21716,"Mega Beardo: A Mega Man 2 Guitar Tribute","Mega Beardo","Flash Man",4.012121,67.99640341675408
21658,"Bionic Commando Rearmed 2","Simon Viklund","Infiltrate",4,67.99340626404916
21665,"Ace Combat: Assault Horizon","Keiki Kobayashi","Rebirth from Sand Storm",4,67.99040911134422
21667,"Ace Combat: Assault Horizon","Rio Hamamoto","Shall Defend",3.9939394,67.98741195863929
21652,"Bionic Commando Rearmed 2","Tony Dickinson (Prince uf Darkness)","RADDass (Credits)",3.99375,67.98441480593436
21687,"VGM Acapella: Volume 4","Smooth McGroove","Super Mario Bros 3 - Athletic",3.9689655,67.98141765322944
21660,"Bionic Commando Rearmed 2","A_Rival","Bionic Commando Rearmed 2 Chipstep Remix (Credits)",3.964,67.9784205005245
21720,"Mega Beardo: A Mega Man 2 Guitar Tribute","Mega Beardo","Wood Man",3.947059,67.97542334781957
21655,"Bionic Commando Rearmed 2","Simon Viklund","Papagayan Anthem",3.944186,67.97242619511465
21657,"Bionic Commando Rearmed 2","Simon Viklund","Flutes of Ektanadu",3.9333334,67.96942904240971
21691,"VGM Acapella: Volume 4","Smooth McGroove","The Legend of Zelda: A Link to the Past - Lost Woods/Master Sword",3.92,67.96643188970478
21693,"VGM Acapella: Volume 4","Smooth McGroove","Sonic the Hedgehog - Marble Zone",3.9018183,67.96343473699984
21696,"VGM Acapella: Volume 4","Smooth McGroove","Tetris - Theme B",3.8872728,67.96043758429492
21726,"Masdar City","Boqeh","Where The Sleepwalkers Go",3.876923,67.95744043158999
21729,"Maybe We're The Same","Boqeh","Sandy Go Home",3.8692307,67.95444327888505
21727,"Masdar City","Boqeh","Your Wild Optimism",3.86875,67.95144612618013
21713,"Mega Beardo: A Mega Man 2 Guitar Tribute","Mega Beardo","Metal Man",3.8685715,67.9484489734752
2172,"Kingdom Hearts","Yoko Shimomura","Pirate's Gigue",3.8648648,67.94545182077026
21698,"VGM Acapella: Volume 4","Smooth McGroove","Streets of Rage 2 - Dreamer",3.857143,67.94245466806534
21656,"Bionic Commando Rearmed 2","Simon Viklund","Ok, We'll Move (BCR2 Remix)",3.8511627,67.93945751536042
2171,"Kingdom Hearts","Kaoru Wada, New Japan Philharmonic","March Caprice for Piano and Orchestra",3.8490567,67.93646036265548
21715,"Mega Beardo: A Mega Man 2 Guitar Tribute","Mega Beardo","Bubble Man",3.814634,67.93346320995055
21724,"Masdar City","Boqeh","Masdar City",3.7777777,67.93046605724562
21668,"Ace Combat: Assault Horizon","Rio Hamamoto","Keep Alive",3.7619047,67.92746890454069
21695,"VGM Acapella: Volume 4","Smooth McGroove","Final Fantasy VII - Victory Fanfare",3.75,67.92447175183575
21690,"VGM Acapella: Volume 4","Smooth McGroove","The Legend of Zelda: A Link to the Past - Overworld Theme",3.747826,67.92147459913083
21718,"Mega Beardo: A Mega Man 2 Guitar Tribute","Mega Beardo","The Long Walk",3.7333333,67.9184774464259
21697,"VGM Acapella: Volume 4","Smooth McGroove","Xenogears - The One Who Bares Fangs at God",3.730435,67.91548029372096
21666,"Ace Combat: Assault Horizon","Keiki Kobayashi, Rio Hamamoto","Dogfight",3.725926,67.91248314101604
21662,"Ace Combat: Assault Horizon","Rio Hamamoto","Rush",3.65,67.9094859883111
21723,"Masdar City","Boqeh","Stellar Door",3.64,67.90648883560617
21686,"Gamer Symphony Orchestra Fall 2013","University of Maryland Gamer Symphony Orchestra","From Past To Present",3.626415,67.90349168290123
21721,"Mega Beardo: A Mega Man 2 Guitar Tribute","Mega Beardo","Quick Man",3.6133332,67.90049453019631
21708,"The Official Duck Hunt HD Remix Soundtrack","Joseph Bell","Acous-Duck Mu-suck",3.6125,67.89749737749138
21664,"Ace Combat: Assault Horizon","Keiki Kobayashi, Rio Hamamoto, Hiroshi Okubo","Hurricane",3.5939393,67.89450022478646
21653,"Bionic Commando Rearmed 2","Simon Viklund","Absolute Zero",3.5935483,67.89150307208153
21722,"Mega Beardo: A Mega Man 2 Guitar Tribute","Mega Beardo","Skull Castle",3.5866666,67.8885059193766
21728,"Masdar City","Boqeh","A Theory, A Leap Of Faith",3.5259259,67.88550876667166
21705,"The Official Duck Hunt HD Remix Soundtrack","djquetzl","Nadie Puede Hacerlo Mejor",3.5172415,67.88251161396673
21714,"Mega Beardo: A Mega Man 2 Guitar Tribute","Mega Beardo","Stage Select",3.5,67.8795144612618
217,"Dynasty Warriors: Gundam 3","Shinichiro Nakamura, Masato Koike, Miki Fujii","Be A King Always (Type 2)",3.464865,67.87651730855687
21661,"Bionic Commando Rearmed 2","Simon Viklund","Confidence (Unused)",3.4108107,67.87352015585193
21681,"Gamer Symphony Orchestra Fall 2013","University of Maryland Gamer Symphony Orchestra","Bob-Omb Battlefield",,67.87052300314701
21747,"Super Mario 64","DDRKirby(ISQ)","Welcome to My Kastle",4.780822,67.86752585044208
21793,"Battle SQ","YUKIYOSHI","Chrono Trigger Decisive Battle with Magus",4.6444445,67.86452869773714
21765,"Pokémon Reorchestrated: Double Team!","Eric Buchholz","Trainer Battle",4.5804877,67.86153154503222
21641,"Katamari Damacy","Jake Kaufman (virt)","Katamari Damacy (virt)",4.5549297,67.85853439232729
2163,"Kingdom Hearts II","Kaoru Wada","Dearly Beloved",4.441758,67.85553723962235
21642,"virt (singles)","Jake Kaufman (virt)","Thriller (VRC6)",4.428571,67.85254008691743
21802,"More SQ","→Pia-no-jaC←","Chrono Trigger Yearnings of the Wind",4.427027,67.84954293421251
2179,"Kingdom Hearts","Yoko Shimomura","Night of Fate",4.3481483,67.84654578150757
21768,"Pokémon Reorchestrated: Double Team!","Braxton Burks","Ecruteak City",4.306383,67.84354862880264
21760,"Pokémon Reorchestrated: Double Team!","Eric Buchholz","Reflections",4.26,67.84055147609772
21750,"OutRun","Magellanic","This Ain't No Shower (It's a Downpour)",4.1929827,67.83755432339278
21803,"More SQ","JABBERLOOP","FINAL FANTASY V Main Theme",4.1860466,67.83455717068784
21764,"Pokémon Reorchestrated: Double Team!","Eric Buchholz","Pallet Town",4.1787233,67.83156001798292
21646,"Pxl-Win","AciDnB","Alien Friendship",4.176,67.82856286527799
218,"Dynasty Warriors: Gundam 3","Shinichiro Nakamura, Masato Koike, Miki Fujii","Esperance (Type 3)",4.163158,67.82556571257305
21738,"Command & Conquer: Red Alert","Beatdrop","Transistor",4.0786886,67.82256855986813
2180,"Kingdom Hearts","Yoko Shimomura","The Deep End",4.075,67.8195714071632
2174,"Kingdom Hearts","Yoko Shimomura","Deep Jungle",4.0733333,67.81657425445826
21792,"Battle SQ","NOVOISKI","Chrono Trigger Frog's Theme (NOVOISKI REMIX)",4.0694447,67.81357710175332
21784,"Battle SQ","shibuyamicrofuture","FINAL FANTASY IV Battle 1 ~ The Final Battle",4.0604653,67.8105799490484
21769,"Pokémon Reorchestrated: Double Team!","Eric Buchholz","Aqua and Magma",4.0545454,67.80758279634347
21785,"Battle SQ","Lemm","SIGMA HARMONICS Hope Giving \"Dance of the Dog's Howl\"",4.048,67.80458564363855
21759,"Pokémon Reorchestrated: Double Team!","Eric Buchholz","Golden Horizons",4.0432434,67.80158849093361
21613,"Game Boy Camera","Hirokazu Tanaka, Minako Hamano, Kentaro Nishimura","Planet Screen - Credits Part 2",4.042105,67.79859133822869
2164,"Kingdom Hearts II","Yoko Shimomura","Hazardous Highway",4.0324326,67.79559418552375
2162,"Kingdom Hearts II","Yoko Shimomura","The 13th Reflection",4.031579,67.79259703281882
21751,"Pokémon Diamond/Pearl/Platinum","TGH","Reflection",4.0225806,67.7895998801139
21749,"Sonic the Hedgehog","Paul John","Childhood (Act 2)",4.0072727,67.78660272740896
21766,"Pokémon Reorchestrated: Double Team!","Braxton Burks","Mélancolie Path",4,67.78360557470403
21756,"Street Fighter Alpha 2","That Andy Guy","The Strongest!",3.9923077,67.7806084219991
21649,"Pxl-Win","Graz","Thunderlizard",3.990909,67.77761126929417
21763,"Pokémon Reorchestrated: Double Team!","Eric Buchholz","Twinleaf Town",3.937931,67.77461411658923
21757,"SaGa Frontier","Blue Magic","A Journey in Solitude",3.9346154,67.77161696388431
21782,"Battle SQ","Yuni","Seiken Densetsu 3 nuclear fusion",3.9210527,67.76861981117938
21787,"Battle SQ","millstones","SaGa Frontier 2 Miβgestalt & Todesengel",3.9066668,67.76562265847444
21791,"Battle SQ","The LASTTRAK","LIVE A LIVE Battle in China ~ The Bird Flies in the Sky, The Fish Swims in the River",3.902564,67.76262550576952
21627,"Teleroboxer","Katsuya Yamano","Staff Roll",3.9,67.7596283530646
21734,"Maybe We're The Same","Boqeh","Granville",3.892857,67.75663120035966
21767,"Pokémon Reorchestrated: Double Team!","Eric Buchholz","Waltz of the Sea",3.88125,67.75363404765473
21610,"Game Boy Camera","Hirokazu Tanaka, Minako Hamano, Kentaro Nishimura","Play - Run! Run! Run! - Theme",3.8736842,67.7506368949498
21732,"Maybe We're The Same","Boqeh","Maybe We're The Same",3.85,67.74763974224487
21783,"Battle SQ","DUCT","LIVE A LIVE LIVE A LIVE MEGA MIX",3.8411765,67.74464258953994
21616,"Teleroboxer","Katsuya Yamano","Pagero",3.832258,67.741645436835
21781,"Tales Of Series Battle Arrange Tracks 2","Motoi Sakuraba","Never surrender [From TALES OF THE ABYSS]",3.8222222,67.73864828413008
21778,"Tales Of Series Battle Arrange Tracks 2","Motoi Sakuraba","Impatient Sword [From TALES OF GRACES]",3.82,67.73565113142514
2175,"Kingdom Hearts","Yoko Shimomura","Monstrous Monstro",3.8181818,67.73265397872021
21780,"Tales Of Series Battle Arrange Tracks 2","Motoi Sakuraba","The End Of A Thought [From TALES OF SYMPHONIA]",3.7948718,67.72965682601529
21731,"Maybe We're The Same","Boqeh","In The Garden",3.7857144,67.72665967331035
21762,"Pokémon Reorchestrated: Double Team!","Braxton Burks","Rise to Victory",3.78125,67.72366252060542
21775,"Tales Of Series Battle Arrange Tracks 2","Motoi Sakuraba","Mad Dance [From TALES OF GRACES]",3.7785714,67.7206653679005
